uid,Date,Code,Protocol,Country,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,MedInd,MedTrain,MedProt,Participants2,created,Latest,ToNow,ActivePeriod,Years,MaxSamp,PeriodSamp,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
12701,6/19/2015,London42174,London,UK,15,0,16.45808,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,16/06/2015,16/06/2015,704,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12702,6/19/2015,London42174,London,UK,15,0,16.45808,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,16/06/2015,16/06/2015,704,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12703,6/19/2015,London42174,London,UK,15,0,16.45808,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,16/06/2015,18/06/2015,704,2,0.01,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12704,6/19/2015,London42174,London,UK,15,0,16.45808,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,16/06/2015,18/06/2015,704,2,0.01,NA,NA,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.009943182,0,0,0.079545455,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.102260706,-0.025183887,-0.107126123,-0.068330789
12705,6/19/2015,London42174,London,UK,15,0,16.45808,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,16/06/2015,18/06/2015,704,2,0.01,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12706,6/19/2015,London42174,London,UK,15,0,16.45808,1,0,1,1,0,0,0,1,2,2,2,2,3,3,3,1,1,1,1,16/06/2015,06/07/2015,704,20,0.05,42190,704,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0.009943182,0.009943182,0,0.278409091,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.017844379,-0.025183887,-0.028184808,-0.068330789
12707,6/19/2015,London42174,London,UK,15,0,16.45808,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,16/06/2015,16/06/2015,704,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12739,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,28/10/2015,703,133,0.36,NA,NA,0.059743954,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.009957326,0,0,0.079658606,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.102260706,-0.025183887,-0.107126123,-0.068330789
12740,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,23/06/2015,703,6,0.02,NA,NA,0.059743954,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.009957326,0,0,0.059743954,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.102260706,-0.025183887,-0.115020254,-0.068330789
12741,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,29/06/2015,703,12,0.03,NA,NA,0.059743954,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.009957326,0,0,0.059743954,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.102260706,-0.025183887,-0.115020254,-0.068330789
12742,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,02/07/2015,703,15,0.04,NA,NA,0.059743954,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0.019914651,0,0,0.169274538,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,1.614416683,-0.102260706,-0.025183887,-0.071602531,-0.068330789
12743,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,19/06/2015,703,2,0.01,NA,NA,0.059743954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12744,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,17/06/2015,703,0,0,NA,NA,0.059743954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12745,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,3,3,1,3,3,1,3,17/06/2015,01/08/2015,703,45,0.12,42217,703,0.059743954,0,0,0,0,0,1,3,0,70,0,0,0,0,0,0.009957326,0.029871977,0,0.697012802,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.150988274,-0.025183887,0.137591954,-0.068330789
12746,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,22/06/2015,703,5,0.01,NA,NA,0.059743954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12747,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,06/01/2016,703,203,0.56,NA,NA,0.059743954,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0.009957326,0,0,0.109530583,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.102260706,-0.025183887,-0.095284925,-0.068330789
12748,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,25/09/2015,703,100,0.27,NA,NA,0.059743954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12749,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,18/06/2015,703,1,0,NA,NA,0.059743954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12750,6/24/2015,Leeds42179,Leeds,UK,12,0.06081,18.0755,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,17/06/2015,29/06/2015,703,12,0.03,NA,NA,0.059743954,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0.019914651,0,0,0.169274538,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,1.614416683,-0.102260706,-0.025183887,-0.071602531,-0.068330789
12796,06/18/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.199430199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12805,06/18/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.199430199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12812,06/18/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.199430199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
8524,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,3,4,2,2,2,2,2,22/10/2014,15/10/2016,941,724,1.98,42658,941,0.199430199,0,0,0,0,0,1,4,0,123,0,0,0,0,0,0.007438895,0.029755579,0,0.91498406,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.2354046,-0.025183887,0.346786439,-0.068330789
12793,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,1,3,1,2,2,2,2,18/06/2015,21/10/2016,702,491,1.35,42210,702,0.199430199,0,0,0,0,0,1,2,0,67,0,0,0,0,0,0.00997151,0.01994302,0,0.668091168,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.066571947,-0.025183887,0.125750757,-0.068330789
12794,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.199430199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12795,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,1,3,3,6.5,2,2,6.5,18/06/2015,15/05/2016,702,332,0.91,42420,702,0.199430199,0,0,0,0,0,1,2,0,46,0,0,0,0,0,0.00997151,0.01994302,0,0.458689459,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.066571947,-0.025183887,0.042862376,-0.068330789
12797,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,2,4,4,2,2,2,2,18/06/2015,09/09/2016,702,449,1.23,42603,702,0.199430199,0,0,0,0,0,1,6,0,128,0,0,0,0,0,0.00997151,0.05982906,0,1.276353276,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.404237253,-0.025183887,0.366521768,-0.068330789
12799,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,3,3,1,2,2,2,2,18/06/2015,29/06/2015,702,11,0.03,42184,702,0.199430199,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0.00997151,0,0.199430199,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.017844379,-0.025183887,-0.059761334,-0.068330789
12800,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,2,2,2,2.5,2,2,2.5,18/06/2015,04/05/2016,702,321,0.88,42318,702,0.199430199,0,0,0,0,0,2,3,0,80,0,0,0,0,0,0.01994302,0.02991453,0,0.797720798,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,1.614416683,0.150988274,-0.025183887,0.177062612,-0.068330789
12801,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,18/06/2015,16/11/2015,702,151,0.41,NA,NA,0.199430199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12803,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,18/06/2015,05/01/2016,702,201,0.55,NA,NA,0.199430199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12804,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,18/06/2015,19/06/2015,702,1,0,NA,NA,0.199430199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12806,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,1,2,1,3,2,2,3,18/06/2015,30/10/2015,702,134,0.37,42307,702,0.199430199,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0.01994302,0,0.398860399,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,0.066571947,-0.025183887,0.019179981,-0.068330789
12807,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,1,1,3,2.5,2,2,2.5,18/06/2015,02/10/2016,702,472,1.29,42645,702,0.199430199,0,0,0,0,0,1,6,0,126,0,0,0,0,0,0.00997151,0.05982906,0,1.256410256,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.404237253,-0.025183887,0.358627636,-0.068330789
12808,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.199430199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12809,6/26/2015,Curitiba42181,Curitiba,Brazil,17,0.00046,18.31054,1,1,0,3.5,1,1,0,1,7,7,7,9,2,3,3,3,2,2,3,18/06/2015,27/07/2016,702,405,1.11,42535,702,0.199430199,0,0,0,0,0,1,3,0,67,0,0,0,0,0,0.00997151,0.02991453,0,0.668091168,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.150988274,-0.025183887,0.125750757,-0.068330789
12862,06/23/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,23/06/2015,24/06/2015,697,1,0,NA,NA,0.281609195,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.010043042,0,0,0.06025825,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.102260706,-0.025183887,-0.115020254,-0.068330789
12859,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,23/06/2015,29/06/2015,697,6,0.02,NA,NA,0.281609195,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0.010043042,0,0,0.030129125,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.102260706,-0.025183887,-0.126861451,-0.068330789
12860,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,23/06/2015,17/08/2015,697,55,0.15,NA,NA,0.281609195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12861,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,23/06/2015,10/09/2015,697,79,0.22,NA,NA,0.281609195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12865,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,1,2,4,2,2,2,2,23/06/2015,12/03/2016,697,263,0.72,42294,697,0.281609195,0,0,0,0,0,1,3,0,63,0,0,0,0,0,0.010043042,0.030129125,0,0.632711621,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.150988274,-0.025183887,0.109962494,-0.068330789
12866,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,2,1,2,2,2,2,2,23/06/2015,04/09/2016,697,439,1.2,42617,697,0.281609195,0,0,0,0,0,1,7,0,166,0,0,0,0,0,0.010043042,0.070301291,0,1.667144907,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.48865358,-0.025183887,0.516510266,-0.068330789
12873,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,3,1,3,2,2,2,2,24/06/2015,04/08/2015,696,41,0.11,42218,696,0.281609195,0,0,0,0,0,1,1,0,27,0,0,0,0,0,0.010057471,0.010057471,0,0.271551724,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.017844379,-0.025183887,-0.032131873,-0.068330789
12874,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,3,3,2,2.5,2,2,2.5,24/06/2015,13/06/2016,696,355,0.97,42534,696,0.281609195,0,0,0,0,0,1,4,0,86,0,0,0,0,0,0.010057471,0.040229885,0,0.864942529,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.2354046,-0.025183887,0.200745006,-0.068330789
12876,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,3,4,2,2,2,2,2,24/06/2015,01/10/2016,696,465,1.27,42644,696,0.281609195,0,1,0,0,0,1,5,0,109,0,0.010057471,0,0,0,0.010057471,0.050287356,0,1.096264368,-0.060907028,1.132200159,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.319820927,-0.025183887,0.291527519,-0.068330789
12877,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,3,2,2,7,2,2,7,24/06/2015,01/08/2015,696,38,0.1,42217,696,0.281609195,0,0,1,0,0,1,1,0,29,0,0,0.010057471,0,0,0.010057471,0.010057471,0,0.291666667,-0.060907028,-0.065772975,1.164676972,-0.035717777,-0.060348877,0.369211099,-0.017844379,-0.025183887,-0.024237742,-0.068330789
12878,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,1,2,3,2.5,2,2,2.5,24/06/2015,11/06/2016,696,353,0.97,42532,696,0.281609195,0,0,0,0,0,1,4,0,85,0,0,0,0,0,0.010057471,0.040229885,0,0.854885057,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.2354046,-0.025183887,0.19679794,-0.068330789
12888,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,3,2,2,1,2,2,1,29/06/2015,19/06/2016,691,356,0.98,42540,691,0.281609195,0,1,0,0,0,1,4,0,107,0,0.010130246,0,0,0,0.010130246,0.040520984,0,1.083936324,-0.060907028,1.132200159,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.2354046,-0.025183887,0.283633387,-0.068330789
12890,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,29/06/2015,19/08/2015,691,51,0.14,NA,NA,0.281609195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12891,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,29/06/2015,29/06/2015,691,0,0,NA,NA,0.281609195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12896,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,3,4,4,2,2,2,2,30/06/2015,17/08/2015,690,48,0.13,42315,690,0.281609195,0,0,0,0,0,1,2,0,47,0,0,0,0,0,0.010144928,0.020289855,0,0.476811594,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.066571947,-0.025183887,0.046809442,-0.068330789
12897,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,30/06/2015,14/08/2015,690,45,0.12,NA,NA,0.281609195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
12898,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,1,2,2,2.5,2,2,2.5,30/06/2015,19/08/2016,690,416,1.14,42535,690,0.281609195,2,1,0,0,0,2,6,0,177,0.020289855,0.010144928,0,0,0,0.020289855,0.060869565,0,1.795652174,2.526507306,1.132200159,-0.049633913,-0.035717777,-0.060348877,1.614416683,0.404237253,-0.025183887,0.55992799,4.454898932
12899,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,30/06/2015,30/06/2015,690,0,0,NA,NA,0.281609195,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.010144928,0,0,0.08115942,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,-0.102260706,-0.025183887,-0.107126123,-0.068330789
12901,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,1,3,2,2,2,2,2,30/06/2015,17/08/2015,690,48,0.13,42233,690,0.281609195,0,0,0,0,0,1,2,0,45,0,0,0,0,0,0.010144928,0.020289855,0,0.456521739,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,0.369211099,0.066571947,-0.025183887,0.03891531,-0.068330789
12916,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,1,4,1,3,2,2,3,02/07/2015,10/09/2015,688,70,0.19,42219,688,0.281609195,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0.010174419,0,0.203488372,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.017844379,-0.025183887,-0.059761334,-0.068330789
12917,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,NA,NA,NA,NA,NA,NA,NA,02/07/2015,02/07/2015,688,0,0,NA,NA,0.281609195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
13057,07/03/2015,Curitiba42188,Curitiba,Brazil,22,0.19919,17.11404,1,1,0,3.5,1,1,0,1,7,7,7,9,1,3,4,3,2,2,3,16/07/2015,10/09/2015,674,56,0.15,42211,674,0.281609195,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0.010385757,0,0.46735905,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.017844379,-0.025183887,0.03891531,-0.068330789
310,07/09/2015,Hong Kong41342,Hong Kong,China,27,0,18.61054,1,1,0,6.7,1,1,1,0,9,9,9,11,1,2,4,0,0,2,2,05/03/2013,22/02/2016,1537,1084,2.97,41498,1537,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,0.01366298,0,0.273259597,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,0.150988274,-0.025183887,0.098121297,-0.068330789
12920,07/09/2015,Leeds42194,Leeds,UK,5,0,19.38094,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,03/07/2015,07/07/2015,687,4,0.01,NA,NA,0.081513828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060907028,-0.065772975,-0.049633913,-0.035717777,-0.060348877,-0.875994486,-0.102260706,-0.025183887,-0.138702649,-0.068330789
